Butikk;Longitude;Latitude;Forvalt.visitorAddress.addressLine;Forvalt.visitorAddress.postPlace;Forvalt.visitorAddress.zipCode;Kjøpesenter
VERO MODA TRONDHEIM TORGET 1510;10,39329715;63,43038445;c/o Trondheim Torg Kongens gate 11;Trondheim;7013;Trondheim Torg
EXTRA VARHAUG AVD 162;5,64550843;58,61735521;Uelandsgata 4;Varhaug;4360;
ROGALAND DAGLIGVARE AS AVD KIWI 686 GARD SENTER;5,2636375;59,42706398;Nygårdsvegen 6;Haugesund;5515;
COOP NORDVEST SA (1657) EXTRA RINDAL;9,21248869;63,05442591;Rindalsvegen 15A;Rindal;6657;
COOP ØST SA AVD 8010 ADMINISTRASJON;10,79809881;59,8103702;Kolbotnveien 35;Kolbotn;1410;
PLANTASJEN NORGE AS AVD FREDRIKSTAD;10,99653292;59,25356253;Dikeveien 30;Rolvsøy;1661;
PLANTASJEN NORGE AS AVD TUNEJORDET;11,07845539;59,28770082;Hundskinnveien 97;Sarpsborg;1711;
SOMA SKO AS AVD SKOLAND;10,67499391;59,4165237;Varnaveien 35;Moss;1526;
PLANTASJEN NORGE AS AVD KONGSVINGER;11,97621128;60,20092298;Industrivegen 1;Kongsvinger;2212;
MENY STORTORVET;9,65166519;59,66848317;Karsches gate 1;Kongsberg;3611;Stortorvet Kongsberg
EXTRA LOM;8,56869434;61,8372732;Sognefjellsvegen 2;Lom;2686;
LESJA INNKJØPSLAG SA AVD SALG;8,86700379;62,11816622;Jakup B. Klukstads veg 10;Lesja;2665;
EXTRA VÅGÅ;9,09625715;61,87684113;Vågåvegen 47;Vågå;2680;
EXTRA SELJESTAD 1957;16,53444444;68,78765971;Seljestadveien 59;Harstad;9406;
SPAR FLORØ;5,03341085;61,60008361;Strandgata 42;Florø;6905;
NG KIWI VEST AS AVD 852 DALSØREN;5,064612;61,34743931;Askvollvegen 409;Askvoll;6980;
COOP FOSEN SA AVD 001 DOMUS;9,6605217;63,69312726;Yrjars gate 35;Brekstad;7130;
PLANTASJEN NORGE AS AVD FORUS;5,72063394;58,88406467;Stokkamyrveien 26;Sandnes;4313;
BILTEMA NORGE AS AVD 230 BODØ;14,41031223;67,29273881;Teglverkveien 15;Bodø;8006;
CLAS OHLSON AS AVD DOWN TOWN;9,64087974;59,13794573;Kulltangvegen 70;Porsgrunn;3921;Down Town
EXTRA VESTFOSSEN 2748;9,86810218;59,73353468;Møllergata 1;Vestfossen;3320;
COOP ØKONOM SA AVD EXTRA MADLAMARK;5,69030762;58,94375174;Jernalderveien 40;Hafrsfjord;4041;
PLANTASJEN NORGE AS AVD SKIEN;9,588548;59,19987582;Sliperivegen 10;Skien;3718;
KIWI AVD 062 GJEMSELUND;11,9909352;60,19379048;Otto Wengs veg 4;Kongsvinger;2212;
SPAR AMFI OS;5,45674091;60,20171828;Prestegardskogen 2;Os;5210;AMFI Os
PLANTASJEN NORGE AS AVD JESSHEIM;11,15362342;60,16699597;Hovinmovegen 2;Gardermoen;2060;
COOP ØST SA AVD 2703 EXTRA BRÅNÅSEN;11,02770885;59,99158488;Brånåslia 4;Skedsmokorset;2019;
BYGGMAKKER HANDEL AS AVD MO I RANA;14,13623665;66,30337389;Verkstedveien 13;Mo i Rana;8624;
EXTRA ORRE;5,56758679;58,71806157;Pollestadvegen 330;Orre;4343;
EXTRA MOI AVD 161;6,54539852;58,46108529;Øyevollveien 2;Moi;4460;
EXTRA AVALDSNES AVD 262;5,27873313;59,35526525;Kong Augvalds veg 10B;Avaldsnes;4262;
EXTRA MARVIKA TORV AVD 021;8,025084986;58,15255024;Industrigata 9;Kristiansand S;4632;
COOP MIDT NORGE SA AVD 125 EXTRA BYNESET;10,16431294;63,35577671;Hangerslettvegen 1410;Spongdal;7074;
COOP MIDT NORGE SA AVD 101 EXTRA RINGVÅLVEIEN;10,33904346;63,35087888;Ringvålvegen 48;Heimdal;7080;
COOP MIDT NORGE SA AVD 105 EXTRA SKATVAL;10,82616809;63,5089169;Skatvalsvegen 137;Skatval;7510;
COOP SØRØST SA AVD 1198 EXTRA PORSGRUNN;9,65483505;59,13945835;Jernbanegata 3;Porsgrunn;3916;
COOP SØRØST SA AVD 1201 EXTRA KLYVE;9,62094492;59,14717957;Kongerødvegen 3;Skien;3737;
NG KIWI ØST AS AVD 599 VESTBY;10,74297139;59,60860692;Vestbyveien 31;Vestby;1543;
COOP ØKONOM SA AVD OBS BYGG MARIERO;5,74302298;58,93613894;Langflåtveien 21;Stavanger;4017;
SPAR ÅL;8,55999779;60,6283693;Sundrejordet 1;Ål;3570;
OBS BYGG OLRUD;11,0672608;60,82992806;Kårtorpvegen 1;Furnes;2320;
EUROPRIS INDRE ARNA 364;5,46294496;60,43358387;Storaneset 24;Indre Arna;5260;
COOP NORDVEST SA (3497) OBS BYGG KRISTIANSUND;7,80153175;63,11011889;Rørgata 1;Kristiansund N;6517;
EXTRA HAMNA 2508;18,95317112;69,69693315;Hamneneset 1;Tromsø;9017;
BILTEMA NORGE AS AVD 297 NAMSOS;11,52380105;64,45813708;Sivavegen 12;Spillum;7820;
EUROPRIS RISSA 349;9,95653441;63,58409573;Badstuveien 4;Rissa;7100;
H & M HENNES & MAURITZ AS AVD 860 H&M GÅRDEN;10,72411579;59,92482317;Bogstadveien 11;Oslo;0355;
JULA NORGE AS AVD 610 BODØ;14,55861684;67,28337406;Innstrandveien 25;Bodø;8020;
SELFMADE NORGE AS AVD BUTIKK DRAMMEN;10,2477434;59,69840283;Gråterudveien 5;Drammen;3036;
EXTRA BALLANGEN 1854;16,83187335;68,34231382;Sentrumsveien 57;Ballangen;8540;
MENY STOA;8,72072316;58,46697494;Sørsvannsveien 2;Arendal;4848;
PRIX KYSTENS HUS 2555;18,9605251;69,65159676;Stortorget 1;Tromsø;9008;
MONTÉR KONGSBERG;9,64958559;59,64453461;Industriveien 11;Kongsberg;3610;
PLANTASJEN NORGE AS AVD HOLMESTRAND;10,29583111;59,48912516;Hvittingfossveien 117D;Holmestrand;3085;
PLANTASJEN NORGE AS AVD KOTENG;10,84304792;59,86370121;General Ruges vei 107;Oslo;0694;
PRIX BRØSTADBOTN 1916;17,69449467;69,09184095;Tverrveien 7;Brøstadbotn;9311;
COOP ØST SA AVD 1040 EXTRA SKARNES;11,68124686;60,25464111;Bruvegen 13;Skarnes;2100;
H & M HENNES & MAURITZ AS AVD 771 ZEBRA-SENTERET STEINKJER;11,49253863;64,01028402;Sjøfartsgata 6;Steinkjer;7714;AMFI Steinkjer
EXTRA DOKKA;10,07430663;60,83453987;Storgata 31;Dokka;2870;
EXTRA ØRNES;13,70559763;66,87262443;Chr. Tidemanns vei 1;Ørnes;8150;
EUROPRIS FREDRIKSTAD 209;10,9845373;59,24484444;Dikeveien 8;Rolvsøy;1661;Østfoldhallene
OUTLAND TRONDHEIM;10,39561445;63,43229184;Jomfrugata 4;Trondheim;7011;
COOP MIDT-NORGE SA AVD 42 COOP PRIX VUKU;11,73016416;63,77658107;Bredingsberg 4B;Vuku;7660;
PLANTASJEN NORGE AS AVD LIER;10,25865768;59,76475545;Sankt Hallvards vei 6;Lierstranda;3414;
SPAR RØYKEN;10,39178136;59,74637665;Bråsetveien 3;Røyken;3440;
MENY KUBEN;10,25465572;60,16475047;Kong Rings gate 1;Hønefoss;3510;Kuben Hønefoss
COOP ØST SA AVD 2456 EXTRA STRØMMEN;11,01143098;59,95049292;Strømsveien  79;Strømmen;2010;
COOP NORDVEST SA (3498) OBS BYGG ULSTEINVIK;5,850271942;62,3371689;Glopen 8;Ulsteinvik;6065;
NG KIWI VEST AS AVD 856 SØRÅS;5,31664222;60,29820733;Folldalslia 1;Rådal;5239;
COOP NORDVEST SA (1770) EXTRA ORKANGER;9,85620898;63,30977835;Trondheimsveien 13;Orkanger;7300;
COOP MIDT NORGE SA AVD 27 COOP PRIX SANDVOLLAN;11,33407125;63,95837625;Nessetvegen 2;Inderøy;7670;
COOP ØST SA AVD 2527 COOP MEGA FJELLHAMAR;10,98028737;59,94104688;Haneborgveien 103;Fjellhamar;1472;
COOP ØST SA AVD 2742 EXTRA BRANDBU;10,50553281;60,42085226;Torgvegen 3;Brandbu;2760;
COOP ØST SA AVD 2436 EKSTRA KURLAND;11,11247105;59,29290245;Kurlandveien 2;Sarpsborg;1727;
COOP ØST SA AVD 1081 EXTRA ISEVEIEN;11,16672442;59,26842935;Rådhusveien 24A;Borgenhaugen;1739;
EXTRA MELBU;14,80026421;68,49834263;Chr. Frederiksens gate 1;Melbu;8445;
TESS NORD AS AVD ÅLESUND;6,34805658;62,47047486;Lerstadvegen 508;Ålesund;6018;
MONTÉR KONGSVINGER;11,97404891;60,203155;Industrivegen 37;Kongsvinger;2212;
SUNNMØRE OG ROMSDAL FISKESALSLAG SA;6,1504555;62,47081598;Nedre Strandgate 4;Ålesund;6004;
SYNSENTERET SARPSBORG AS;11,11089142;59,28327081;St. Marie gate 94;Sarpsborg;1706;
BAKAR JON AS;6,507836957;61,73130252;Breimsvegen 1809;Byrkjelo;6826;
GRIMMERMAT AS;6,1583675;62,47231013;Rasmus Rønnebergs gate 21;Ålesund;6002;Ålesund Storsenter
PÅFYLL MAT AS;6,01347461;58,46138801;Kvellurveien 1B;Egersund;4373;
BOHUS ÅLESUND AS;6,33759499;62,47224256;Smibakken 2;Ålesund;6018;
SKEIDAR ÅLESUND AS;6,34177073;62,47263647;Smibakken 10;Ålesund;6018;
RUNE KJELSTAD DRIFT AS;14,58011016;67,29369367;Greisdalsveien 94;Bodø;8028;Hunstadsenteret
CAPI-LUX NORWAY AS;11,10479483;60,18959144;Edvard Munchs veg 1;Gardermoen;2060;
LIV KARIN U. BYHOLT AS;8,70074648;58,41749351;Vesterveien 737;Nedenes;4823;
EL-KJØP STORMARKED STJØRDAL AS;10,94187198;63,46740832;Øyanveien 4;Stjørdal;7514;
KULLBODEN DAGLIGVARE AS;10,31705927;59,48912428;Havnegaten 11;Holmestrand;3080;
MYRE MØBLER AS;17,97753116;69,23722399;Strandveien 68;Finnsnes;9300;
Gundersen & Løken Optikk AS;10,74108631;59,91600295;C. J. Hambros plass 2B;Oslo;0164;
ASKO HEDMARK AS;10,91587734;60,89206492;Skansvegen 5;Brumunddal;2383;
FLÅTTEN SUPERMARKED AS;9,65903227;59,12155245;Deichmansgate 109;Porsgrunn;3924;
BOHUS SØRLANDSPARKEN AS;8,135148474;58,17655639;Avenyen 20;Kristiansand S;4636;
SPAR TYSNES AS;5,52220855;60,0434228;Hegglandsvegen 33;Tysnes;5680;
BERGENS BRODERISERVICE AS;5,32619038;60,39755737;Nikolaikirkeallmenningen 1F;Bergen;5003;
BUNNPRIS NIDARVOLL AS;10,40477678;63,40122441;Baard Iversens veg 4;Trondheim;7037;
HANS H IVERSEN AS;5,32233462;60,3940625;Strandgaten 12;Bergen;5013;
BUNNPRIS STORTUA AS;7,74004546;63,12083727;Trollsvingen 32;Kristiansund N;6511;
MAXMØBLER AS;15,41532097;68,69266144;Strandgata 32;Sortland;8400;
LILLEGLEA AS;12,06436212;67,50652176;Gleaveien 8;Røst;8064;
MIKO TRADING AS AVD OSLO;10,78421953;59,8819271;Kongsveien 94;Oslo;1177;
KIWI AVD. 072 YDALIR;11,58117293;60,89463206;Olav Sæters veg 2;Elverum;2413;
BYPORTEN LEKER;10,75155248;59,91177069;Jernbanetorget 6;Oslo;0154;
COOP ØKONOM SA AVD EXTRA BJERGESTED;5,722392045;58,97379666;Borgerm. Middelthons g 14;Stavanger;4007;
COOP ØKONOM SA AVD OBS BYGG BUØY;5,727775961;58,98975427;Bangarvågsgata 125;Hundvåg;4077;
COOP MEGA NÆRBØ;5,64111488;58,66814826;Torggata 2;Nærbø;4365;AMFI Nærbø
EXTRA KLEPPEKROSSEN;5,627437303;58,77660214;K.K. Kleppes veg 1;Kleppe;4350;
EXTRA STOKMARKNES;14,91272018;68,56098599;Søndre gate 30;Stokmarknes;8450;
OBS BYGG SØRLANDSPARKEN AVD 3550;8,15512468;58,18783691;Sydinga 14;Kristiansand S;4636;
COOP MIDT NORGE SA AVD 110 EXTRA KIRKEGATA LEVANGER;11,30302174;63,7493797;Kirkegata 73B;Levanger;7600;
COOP ØST SA AVD 2848 EXTRA RAKKESTAD;11,34295311;59,42567385;Storgata 20;Rakkestad;1890;
TOOLS AS AVD KOLBOTN;10,78723551;59,82196123;Rosenholmveien 25;Trollåsen;1414;
NG KIWI OSLO AKERSHUS AS AVD 391 BOGSTAD;10,64233534;59,96396563;Ankerveien 117;Oslo;0766;
NORSK BUTIKKDRIFT AS COOP MEGA LUND AVD 4373;8,0246536;58,15340066;Stadionveien 1;Kristiansand S;4632;
HELGØ MENY TASTA;5,69110645;58,98399993;Tastatunet 1-3;Stavanger;4027;Alti Tasta
MENY ÅNEBY;10,87196731;60,08902208;Ånebyveien 17;Hakadal;1484;
INDITEX NORGE AS AVD KRISTIANSAND;7,99477446;58,14487311;Markens gate 12A;Kristiansand S;4611;
FLÜGGER FARVE GRÜNERLØKKA;10,75288915;59,92828839;Waldemar Thranes gate 84B;Oslo;0175;
NORSK BUTIKKDRIFT AS COOP MEGA NORDÅS AVD 4322;5,32278137;60,30626031;Søråshøgda 9;Rådal;5235;
MONTÉR ÅSANE;5,37853366;60,48483636;Nordre Brurås 22;Nyborg;5131;
SOLAR NORGE AS AVD GRENSEVEIEN OSLO;10,7972036;59,91787494;Grenseveien 71;Oslo;0663;
HELGØ MENY KVADRAT;5,72177217;58,87626535;Gamle Stokkavei 1;Sandnes;4313;Kvadrat
MONTÉR FØRDE;5,88992105;61,44570779;Sanderplassen 7;Førde;6813;
EUROPRIS BRENNÅSEN 466;7,85590467;58,13866869;Brennåsmoen 1;Brennåsen;4647;
SPAR RÅHOLT;11,17166837;60,28458645;Gladbakkgutua 3;Råholt;2070;
H & M HENNES & MAURITZ AS AVD 749 MOSSEPORTEN SENTER;10,70323988;59,4462476;Patterødveien 2;Moss;1599;Mosseporten Senter
HUSUMGRUPPEN AS SPORT 1 CC HAMAR;11,07982844;60,79578711;Vangsvegen 62;Hamar;2317;CC Hamar
ROGALAND DAGLIGVARE AS AVD KIWI 684 ØYSENTERET;5,72405138;59,00136321;Østersveien 1;Hundvåg;4083;Øysenteret Hundvåg
SOLAR NORGE AS AVD TRONDHEIM;10,4617523;63,42432401;Bromstadvegen 57;Trondheim;7047;
JULA NORGE AS AVD 622 HAMAR;11,10128054;60,79716667;Vangsvegen 185;Hamar;2321;
SYNSAM OSLO STORO;10,775387;59,9468424;Vitaminveien 7;Oslo;0485;
H & M HENNES & MAURITZ AS AVD 884 TORGKVARTALET;10,92426802;63,46877159;Stokmovegen 2;Stjørdal;7500;Torgkvartalet
BRØDRENE DAHL AS AVD SARPSBORG;11,04338661;59,30011089;Bjørnstadmyra 3;Grålum;1712;
SELFMADE NORGE AS AVD STAVANGER;5,74103591;58,94954399;Gartnerveien 4;Stavanger;4016;
KANELSNURREN AS AVD ARNEAGEREN;5,73294945;58,97089855;Søregata 4;Stavanger;4006;
H & M HENNES & MAURITZ AS AVD 767 NERSTRANDA;18,95449002;69,64620705;Nerstranda 9;Tromsø;9008;
NORMAL NORGE AS AVD NO1201 OS;5,45674136;60,20171823;Prestegardskogen 2A;Os;5210;AMFI Os
NORSK BUTIKKDRIFT AS EXTRA DIVIGÅRDEN ÅKRA AVD 4267;5,19315742;59,25631535;Vestre Karmøyveg 321;Åkrehamn;4270;
PANDORA ARKADEN;10,74819789;59,91158234;Karl Johans gate 5;Oslo;0154;
NORSK BUTIKKDRIFT AS COOP PRIX FARMANNSVEIEN AVD 4696;10,40659865;59,27293413;Farmannsveien 28;Tønsberg;3111;
PLANTASJEN NORGE AS AVD ALNABRU;10,83995699;59,92175764;Smalvollveien 62;Oslo;0667;
EXTRA SKULESTADMO;6,43669284;60,65486131;Nedkvitnesvegen 2;Skulestadmo;5710;
COOP NORDVEST SA (2568) EXTRA NAUSTDAL;5,717656579;61,50800877;Fjordavegen 1;Naustdal;6817;
PLANTASJEN NORGE AS AVD HAUGESUND;5,30194348;59,39601031;Spannavegen 148;Haugesund;5535;
CLAS OHLSON AS AVD CITY SYD KJØPESENTER;10,37894487;63,36190794;Østre Rosten 28;Tiller;7075;City Syd
NORSK BUTIKKDRIFT AS EXTRA GULLHAUG AVD 4699;10,25747744;59,49994632;Fossveien 95;Holmestrand;3089;
SPAR KJØP AS AVD DROTNINGSVIK;5,18027234;60,37205272;Drotningsvikveien 132;Godvik;5179;
BILTEMA NORGE AS AVD 213 SKIEN;9,62716774;59,17484596;Kjørbekkdalen 4;Skien;3735;
MONTÉR STORSLETT;21,00617431;69,7687019;Hovedvegen 16;Storslett;9151;
JYSK SKIEN AVD 554;9,59857953;59,19628847;Melumvegen 8;Skien;3730;Herkules Storsenter
SYNSAM GJØVIK SENTRUM;10,69120731;60,79544121;Storgata 4;Gjøvik;2815;
JYSK MIDTUN, BERGEN AVD 556;5,3724315;60,32129706;Ulsmågvegen 7;Nesttun;5224;
COOP ØST SA AVD 2665 EXTRA NES I ÅDAL;9,995420988;60,56284643;Ådalsveien 1169;Nes i Ådal;3524;
COOP MEGA TRYSIL;12,26125241;61,31541416;Storvegen 2;Trysil;2420;
EXTRA SVOLVÆR 1892;14,55905828;68,23329326;Lofotgata 33;Svolvær;8300;
EXTRA HAVNESENTERET;12,20828262;65,47282633;Storgata 58;Brønnøysund;8900;
MENY MAGNETEN;11,28136667;63,73351754;Moafjæra 12;Levanger;7606;Magneten
MENY TUVEN;9,2226659;59,56618616;Tuvenbøygen 2;Notodden;3676;Tuvensenteret
COOP MIDT NORGE SA AVD 131 EXTRA HALSØY;13,19680845;65,86219847;Endre Dalengs veg 4;Mosjøen;8665;
SPAR ROGNAN;15,39234615;67,10150587;Jernbanegata 19;Rognan;8250;
OPTIMERA HOVEDKONTOR;10,89921478;59,9556231;Østre Aker vei 260;Oslo;0976;
NORSK BUTIKKDRIFT AS COOP MEGA NARDO AVD 4365;10,42762894;63,40300826;Hans Baucks veg 1;Trondheim;7033;
SPAR SØBAKKEN;11,56091993;60,90123646;Søbakkvegen 2;Elverum;2409;
NORSK BUTIKKDRIFT AS COOP EXTRA KARMSUNDGATA AVD 4549;5,29061937;59,40203507;Karmsundgata 54;Haugesund;5529;
SPAR KJØP AS AVD HAUGESUND;5,3261169;59,39479745;Longhammarvegen 9;Haugesund;5536;
MENY HØVIK;10,57946833;59,89915688;O.H. Bangs vei 5;Høvik;1363;
NG KIWI OSLO AKERSHUS AS AVD 389 VØYENENGA;10,47676459;59,90864223;Vøyenengtunet 14;Vøyenenga;1339;
SPAR TUNE;11,08768299;59,28784927;Lilletuneveien 2;Sarpsborg;1711;Stopp Kjøpesenter
MENY ØREBEKK;10,91178105;59,23007953;Storveien 3B;Gressvik;1624;
MENY FARMANDSTREDET;10,41176441;59,26928606;Jernbanegaten 1D;Tønsberg;3110;Farmandstredet
LØVENSKIOLD HANDEL AS AVD 340 MAXBO STORMARKED TØNSBERG;10,47350719;59,29286107;Barkveien 1;Tønsberg;3114;
BYGGMAKKER HANDEL AS AVD SKUI;10,44380846;59,92962748;Ringeriksveien 256;Skui;1340;
KIWI AVD 049 OTTA;9,53865367;61,77268332;Johan Nygårds gate 21;Otta;2670;
KIWI AVD 048 VINSTRA;9,72903985;61,59571823;Vinstragata 88;Vinstra;2640;
NORSK BUTIKKDRIFT AS COOP EXTRA BREMNES AV 4602;5,20848876;59,79846073;Hollundsdalen 2;Bremnes;5430;
NG KIWI ROGALAND AS AVD 697 HSD;5,18758189;59,79649054;Svortlandsvegen 79;Bremnes;5430;
NG KIWI BUSKERUD AS AVD 332 XL LIGOSENTERET;10,12384231;59,75669202;Betzy Kjelsbergs vei 263;Drammen;3028;Ligosenteret
SPAR TANGEN;11,26765671;60,61758668;Tangstubakken 2;Tangen;2337;
NG KIWI VESTFOLD TELEMARK AS AVD 559 RJUKAN SENTRUM;8,5871887;59,87841827;Sam Eydes gate 63;Rjukan;3660;
COOP MIDT NORGE SA AVD 48 COOP PRIX KATTEM;10,33506075;63,34599765;Uståsen 2;Kattem;7082;
COOP MIDT NORGE SA AVD 95 COOP EXTRA BUVIKA;10,175096;63,30809685;Sandavegen 3;Buvika;7350;
EXTRA LINDESNES AVD 032;7,303832018;58,0828421;Spangereidveien 5;Lindesnes;4520;
COOP ØKONOM SA AVD EXTRA HUNDVÅG;5,74267074;58,99388336;Austbøsletta 6;Hundvåg;4085;
EXTRA SALHUS;12,23877125;65,49058925;Sømnaveien 161;Brønnøysund;8907;
EUROPRIS SØRLANDSPARKEN PLUSS 283;8,12644158;58,1793961;Skibåsen 43;Kristiansand S;4636;
PRIX GREIPSTAD AVD 011;7,83608827;58,15546445;Songdalsvegen 104;Nodeland;4645;
MENY SOGNDAL;7,10262078;61,23201241;Hovevegen 8;Sogndal;6856;
MONTÉR SANDNESSJØEN;12,64222434;66,02294083;Nesset 5;Sandnessjøen;8800;
EXTRA LYNGSEIDET 1964;20,20692769;69,57474513;Parkveien 32;Lyngseidet;9060;
EUROPRIS TILLER PLUSS 307;10,37350227;63,35678998;Ivar Lykkes veg 5;Tiller;7075;Tiller Torget
PLANTASJEN NORGE AS AVD HALDEN;11,27469117;59,12923455;Svinesundparken 4;Halden;1788;
BARNAS HUS NORGE AS AVD ALNA OSLO;10,84766793;59,92600121;Strømsveien 245;Oslo;0668;Alna Senter
H & M HENNES & MAURITZ AS AVD 832 SORTLAND;15,4161171;68,69436355;Strandgata 24;Sortland;8400;
NG KIWI ROGALAND AS AVD 619 SOKNDAL;6,28443356;58,34198747;Gamleveien 54;Hauge i Dalane;4380;
NG KIWI VEST AS AVD 811 PALMAFOSSEN;6,46556445;60,63654704;Tjukkebygdvegen 16;Voss;5706;
MONTÉR HOLMESTRAND;10,31932724;59,47527042;Våleveien 3;Holmestrand;3083;
COOP ØST SA AVD 1219 EXTRA RÅHOLT;11,17419776;60,28111772;Gladbakkvegen 1;Råholt;2070;
COOP NORDVEST SA (1772) EXTRA FANNREM;9,817559786;63,26853672;Orkdalsveien 547;Fannrem;7320;
COOP NORDVEST SA (1774) EXTRA LØKKEN;9,71858696;63,15222078;Løkkenveien 290;Løkken Verk;7332;
EXTRA LISTA AVD 007;6,692507102;58,09766817;Olav Selvaags vei 16;Vanse;4560;
COOP ØST SA AVD 1092 COOP MEGA HAGAN;10,91807249;59,9971065;Hellinga 8B;Hagan;1481;
BILTEMA NORGE AS AVD 221 STEINKJER;11,49405203;64,02051067;Bomvegen 7A;Steinkjer;7725;
EXTRA TROMØYTUNET AVD 029;8,82190865;58,4635534;Elgveien 9;Færvik;4818;
TEFT BYGGVARE AS AVD SALG PROFF;13,61644095;68,14429363;Storvollveien 45;Leknes;8370;
PLANTASJEN NORGE AS AVD STORO NY;10,77500839;59,94607227;Vitaminveien 6;Oslo;0483;
COOP ØST SA AVD 2531 EXTRA TUNE;11,08222616;59,28820644;Lilletuneveien 3;Sarpsborg;1711;
BYGGMAKKER HANDEL AS AVD VERDAL;11,45471753;63,7886575;Industrivegen 4;Verdal;7652;
COOP ØST SA AVD 2448 EXTRA HALDEN;11,39226347;59,12268322;Grønland 6;Halden;1767;
MENY VERDAL;11,48602304;63,79046948;Jernbanegata 7;Verdal;7650;
BILTEMA NORGE AS AVD 224 TROMSØ;18,93671783;69,6813837;Ørnevegen 6;Tromsø;9015;
NEW YORKER 80011 ÅLESUND;6,35153421;62,46481726;Langelandsvegen 25;Ålesund;6010;AMFI Moa
MADLA HANDELSLAG SA COOP MEGA TANANGER;5,587495797;58,93457546;Risavika Havnering 12A;Tananger;4056;
EXTRA LEIRVIK AVD 2637;5,49930643;59,77850716;Hamnegata 11;Stord;5411;
COOP ØST SA AVD 2709 OBS BYGG NYGÅRDSKRYSSET;10,77957911;59,72544313;Kveldroveien 47;Vinterbro;1407;
COOP ØST SA AVD 5054 OBS BYGG SLITU;11,27800099;59,57882647;Morstongveien 47;Slitu;1859;Morenen Kjøpesenter
LEKEKASSEN AS AVD LEKEKASSEN.NO;8,55992396;58,30896264;Østerskogen 48;Grimstad;4879;
LØVENSKIOLD HANDEL AS AVD 275 MAXBO SINSEN;10,78268258;59,93762433;Hans Nielsen Hauges gate 43;Oslo;0481;
MENY KRØGENES;8,814622312;58,47313464;Kystveien 236;Arendal;4841;
H & M HENNES & MAURITZ AS AVD 725 SKI STORSENTER;10,83603085;59,7164168;Jernbanesvingen 6;Ski;1400;Ski Storsenter
MENY KROKSTADELVA;9,995141368;59,75769224;Flisveien 1;Krokstadelva;3055;
MENY GYSTADMARKA;11,18936492;60,14390853;Henrik Bulls veg 100;Jessheim;2052;
KIWI 064 STANGE BRUK;11,19526705;60,72045159;Romedalsvegen 4;Stange;2335;
MENY ROMERIKSSENTERET;11,13611716;60,07612725;Trondheimsvegen - Kløfta 86;Kløfta;2040;Romeriksenteret
KIWI AVD 212 CC MART'N HAMAR;11,08929886;60,79607801;Ringgata 53;Hamar;2318;CC Mart'n Hamar
NG KIWI NORD AS AVD 177 SVOLVÆR SENTRUM;14,56242885;68,23521173;Lofotgata 52;Svolvær;8300;
PLANTASJEN NORGE AS AVD ÅSANE;5,34431256;60,47687345;Åsamyrane 324;Nyborg;5131;
AHLSELL NORGE AS AVD HAMAR;11,04422996;60,84169427;Gjerluvegen 10;Furnes;2320;
PLANTASJEN NORGE AS AVD TILLER;10,37745025;63,35908621;Ivar Lykkes veg 2;Tiller;7075;Tiller Torget
BRØDR BERG STEININDUSTRI AS AVD SKIEN;9,6195476;59,1734283;Kjørbekkdalen 13;Skien;3735;
NEW YORKER 80010 HAMAR;11,08408481;60,79729131;Vangsvegen 100;Hamar;2318;CC Hamar
HYDROSCAND AS AVD TRONDHEIM;10,35401083;63,34426204;Heggstadmoen 1A;Heimdal;7080;
NORMAL NORGE AS AVD NO1079 SARPSBORG STORBYEN KJØPESENTER;11,1075065;59,28332597;Roald Amundsens gate 36;Sarpsborg;1723;Storbyen Kjøpesenter
NORMAL NORGE AS AVD NO 1032 RYGGE STORSENTER;10,68249754;59,41606749;Carlbergveien 2;Moss;1526;Rygge Storsenter
TOOLS AS AVD SANDNES;5,7036008;58,88737918;Vestre Svanholmen 13;Sandnes;4313;
LØVENSKIOLD HANDEL AS AVD ADMINISTRASJON;10,6564483;59,91585651;Drammensveien 250;Oslo;0277;
COOP EXTRA SØREIDE;5,2711383;60,31550835;Steinsvikvegen 2;Søreidgrend;5251;
COOP NORDVEST SA (2160) EXTRA FLORØ;5,04234902;61,60084466;Leirvåggata 7;Florø;6900;
BYGGTORGET TOTEN AVD BYGGSENTERET TOTEN;10,8120132;60,6705702;Lenagata 151;Lena;2850;
COOP HAVØYSUND SA AVD 001 DAGLIGVARER;24,6596235;70,99676611;Torget 2;Havøysund;9690;
COOP NORDVEST SA (2763) EXTRA SYKKYLVEN;6,582799598;62,39191218;Auregata 11;Sykkylven;6230;
BOHUS NORDÅS AS AVD NORDÅS;5,326993996;60,30464063;Nordåsdalen 40;Rådal;5235;
EXTRA VEGGLI AVD 4059;9,15645936;60,04050115;Kolvegen 4;Veggli;3628;
SPAR TORGET VEST;10,20235595;59,7458036;Rådhusgata 2;Drammen;3016;Torget Vest
KIWI AVD 088 KONGSSENTERET;11,99623506;60,19109117;Brugata 15;Kongsvinger;2212;Kongssenteret
COOP MIDT NORGE SA AVD 106 EXTRA INDERØY;11,29011785;63,87382337;Sundfærvegen 2;Inderøy;7670;
MENY MANGLERUD;10,81286081;59,89729008;Plogveien 6;Oslo;0679;Manglerud Senter
MASKE AS AVD VINTERBRO;10,77926025;59,73691341;Bilittveien 6;Vinterbro;1407;
H & M HENNES & MAURITZ AS AVD 712 AKER BRYGGE;10,72780811;59,91017126;Stranden 3;Oslo;0250;Aker Brygge
